发布时间,微博内容,情感倾向
2024-01-25 17:55:00,@评论罗伯特你再给我评一次呗,积极
2024-01-25 17:55:00,剧荒了想看剧，你给我推荐一个@评论罗伯特,积极
2024-01-25 17:56:00,想去长沙还想去上海，呃呃呃呃感觉上学影响我看演唱会了,积极
2024-01-25 17:56:00,谁准你说话了@评论罗伯特,消极
2024-01-25 17:57:00,@评论罗伯特我准备放假了你呢,积极
2024-01-25 17:57:00,@评论罗伯特什么时候来我评论区玩玩,积极
2024-01-25 17:57:00,@评论罗伯特我好看吗,积极
2024-01-25 17:58:00,一下班又有药磕@评论罗伯特来磕药,积极
2024-01-25 17:58:00,@评论罗伯特怎么不来找我玩了,积极
2024-01-25 17:58:00,#朴信惠产后复出#卧槽记忆还停留在他奉子成婚的阶段@评论罗伯特,积极
2024-01-25 17:59:00,@评论罗伯特喜欢我吗?,积极
2024-01-25 19:29:00,敢惹侯丝那你算是踢到棉花了你惹了侯丝有什么用你惹侯丝的后果就是惹了侯丝一下因为我们毫无还手之力惹我们算是捏到软柿子了我告诉你我们侯丝会用实际行动告诉你惹到我们的下场就是什么都不会发生我们和别人不一样你惹了我们就相当于没惹你算是遇到好欺负的人了惹我们的人你就偷着乐吧你惹到了方圆百里最好惹的人收起d,积极
2024-01-25 19:55:00,我今天看到一个网友在评论区，试图说服对方，这样一窝蜂攻击故事中的施暴者，对于被害者是有害的。结果可想而知是不欢而散。我对于事到如今还有人愿意尝试从这个角度讲故事是很佩服的，因为大家都明白不会有结果，只有仇恨和失望在不断加深。希望她一觉醒来能看到我的微博，这是我对她的敬意。我在初中和高中时都受到过霸凌，我的解决方法是，任何人试图把我拉入圈子时候都必须激烈反抗让对方受伤，才能避免之后无尽的麻烦。但是同时，因为我本性喜欢独来独往，连和女生结伴上厕所的社交需求都没有，所以我对于持有（因为不想落单，所以找另一个落单的同学和她交朋友）这种想法的同学都是严肃拒绝的，如果对方太粘甚至会被我骂，被我警告不许再这样做，或者走在学校中被我甩开距离落单。在这个过程中能很清楚的感觉到对方受挫的绝望的情绪。进展到这里当然是一种单方面的欺负同学的行为，因为我只是想要安静的个人空间，而她们是真的孤独绝望，我们在情感需求上不对等。古典的霸凌概念并不只是单纯的语言和物理欺负，它还包括阻止别人为受害者辩护，不让受害者从圈子中逃离，等等复杂的行为。当然网暴也并不完全等同于霸凌。我看到一些志同道合的孩子在评论区“一起来制裁坏人吧”会觉得非常可爱，谁不喜欢近距离感受青春的气息呢！他们就像小时候的我，试图拒绝自己不喜欢的东西，然后获得志同道合的伙伴，这是真情流露的人类自然行为。对于本次事件中讲述故事的被害者，她的痛苦是客观存在的，这点必须强调，会发问“你为什么不离开她们”的人们对没有退路的孤独感缺乏体验。但从我的角度看，世界上没有其他人可以在那个关键时刻给她更合适的群体归属感和爱了，反正我这种人肯定不能。即便是现在，也没有哪个网友能称得上是比那二人更能包容她的存在。网友们只能帮她做到一件事，就是不让她从愤怒中逃离，断掉回头路，再也没有悔恨的余地，如果表示悔恨，就必须赛博死亡，这就是一般赛博生命的命运。老实说，我当初是以磕cp的心态在看这件事的，好一场虐恋啊，虽然要be了，但爱过是真的，青春就是爱过。收起d,积极
2024-01-25 20:28:00,我送给你的手术刀你会用吗,积极
2024-01-25 22:16:00,天爷我把土巴兔的综艺都看完了剩下的都是有点无聊的了天这是看了多少韩国棒子啊,积极
2024-01-25 22:32:00,抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP,积极
2024-01-25 23:54:00,代餐总是轻易的代到是因为某一对和情侣贴合的地方太多了,积极
2024-01-25 23:54:00,代餐总是轻易的代到是因为某一对和情侣贴合的地方太多了,积极
2024-01-25 23:54:00,msk太癫了疯了真疯了@评论罗伯特,积极
2024-01-25 23:54:00,@评论罗伯特大晚上的翻了翻贵尊的评论，笑抽抽了。太恶毒了。。。。#评论罗伯特#,积极
2024-01-25 23:54:00,敢不敢回我一次@评论罗伯特,积极
2024-01-25 23:55:00,@_评论罗伯特送我个vip呗,积极
2024-01-25 23:55:00,@评论罗伯特是不是不被爱的才是小三,积极
2024-01-25 23:55:00,@_评论罗伯特你还刷不到我吗我服了,积极
2024-01-25 23:56:00,恩其实有个评论罗伯特也挺好的,积极
2024-01-25 23:56:00,评论罗伯特的评论有时候真的是牛头不对马嘴啊啊啊啊啊啊特别好笑,积极
2024-01-25 23:58:00,话说机器人的评论真的挺暖心的@评论罗伯特,积极
2024-01-25 23:58:00,@评论罗伯特他到底什么意思啊啊啊啊,消极
2024-01-25 23:59:00,@评论罗伯特不想干导师给我的活怎么办,消极
2024-01-25 23:59:00,@评论罗伯特你觉得双越好嗑还是扁祈好嗑？,积极
2024-01-25 23:59:00,@评论罗伯特你觉得twice哪对cp最好嗑？,积极
2024-01-26 02:58:00,萧凛希望自己能帮助别人，也会愧疚于没有帮助到更多的人，但他的一生似乎从来没有期待任何人能够给他依靠，即使遭遇怀疑和背叛，他很伤心很痛苦但也没有一蹶不振的去怨恨任何人，他还在很努力的活，活着很好，他一生的目标很坚定，做出的决定也从来没有后悔过，这个角色每次给我的感觉就是既不幸又幸福，有一个好的大团圆的结局很好，但短暂的一生能向着目标前行有始有终也是一种圆满收起d,积极
2024-01-26 05:04:00,你们说女孩子都特别美好的时候你们信这话吗？,积极
2024-01-26 05:05:00,早上好啊#王一博#，其实我是个夜猫子。现在还没睡@UNIQ-王一博@评论罗伯特,积极
2024-01-26 05:06:00,@评论罗伯特宝宝是这样的你觉得支撑士郎和摇摇乐玩是官配吗,积极
2024-01-26 05:13:00,评论罗伯特是不是有精神病。,积极
2024-01-26 05:19:00,肯特跟我谁更火@评论罗伯特,积极
2024-01-26 05:20:00,你神经病啊@评论罗伯特,积极
2024-01-26 05:21:00,@评论罗伯特维尔汀对斯奈德是一见钟情还是日久生情,积极
2024-01-26 05:26:00,本条仅为纪念一下这个ip@评论罗伯特,积极
2024-01-26 05:27:00,@评论罗伯特我能抢到挨踢字歪的巡演票,积极
2024-01-26 05:27:00,@评论罗伯特我和zcyy是天生一对,积极
2024-01-26 05:28:00,@评论罗伯特蒸晕隆锕晕旮热恋中对吗,积极
2024-01-26 05:28:00,@评论罗伯特老公你理理我,积极
2024-01-26 05:29:00,感觉评论罗伯特已经被我烦死了………,积极
2024-01-26 05:34:00,@评论罗伯特猜成语和放暑假经常一起上研究生课吗,积极
2024-01-26 05:53:00,内心的世界才是真实的世界。@评论罗伯特,积极
2024-01-26 05:59:00,为什么评论罗伯特永远不理我,积极
2024-01-26 11:50:00,评论罗伯特，你再胡说八道我就把你拉黑了???,积极
2024-01-26 11:51:00,蓝锁里你磕哪对cp@评论罗伯特,积极
2024-01-26 11:51:00,老公@北纪兔儿子@_评论罗伯特幸福的一家三口,积极
2024-01-26 11:52:00,你好，说说白客是不是特别有人夫感，特别适合当老公@评论罗伯特,积极
2024-01-26 11:53:00,@评论罗伯特大哥你来不来的,积极
2024-01-26 11:53:00,你喜欢听那首歌@评论罗伯特,积极
2024-01-26 11:54:00,经验总结，想要罗伯特评论，就只发文字不带图，情绪化的言论更容易被评论，它会倾向正方面的鼓励和赞同，类似心理抚慰,积极
2024-01-26 11:54:00,letmetryagain中午吃什么吃什么吃什么中午吃什么呀中午吃什么@评论罗伯特,积极
2024-01-26 11:55:00,@评论罗伯特二十多岁的时候没钱很正常吧，pleasetellme，是不是啊是不是啊,消极
2024-01-26 11:55:00,没有买到棒棒鸭呢……代切你是好代切….昨天晚上问你你买不了今天白天群里别人问你你买走最后一只啊你…..我代购钱都收了….你帮我买走啊你…..我想上吊@评论罗伯特你能不能来安慰一下我,积极
2024-01-26 11:55:00,@评论罗伯特你要不要看看你在说什么,积极
2024-01-26 11:55:00,空白好难受我还饿@评论罗伯特,积极
2024-01-26 11:55:00,@评论罗伯特你觉得弹丸论破v3里最配的cp是哪对,积极
2024-01-26 11:56:00,#沉淀##健身打卡##185#懒狗起床了吗@评论罗伯特,积极
2024-01-26 11:56:00,我饿你饿什么饿@评论罗伯特,积极
2024-01-26 11:57:00,@评论罗伯特是我最好的朋友,积极
2024-01-26 11:57:00,@评论罗伯特金独子和刘众赫好不好嗑,积极
2024-01-26 11:58:00,吃个馒头就着咸菜吧@评论罗伯特,积极
2024-01-26 11:59:00,你还饿啊@评论罗伯特,积极
2024-01-26 17:26:00,为什么我没有评论罗伯特,积极
2024-01-26 17:49:00,今天一大早就收到喜讯o(^o^)o孩子学习有进步，家长最开心塔罗日运牌打卡～～权杖五正位运动打卡第三天@评论罗伯特,积极
2024-01-26 17:49:00,我的天哪你终于学会说一回人话了哈哈哈@评论罗伯特,积极
2024-01-26 17:50:00,为什么评论罗伯特从来不给我评论,积极
2024-01-26 17:50:00,评论萝卜特呢，进来给我评论一条！@评论罗伯特,积极
2024-01-26 17:52:00,逆子，说话@评论罗伯特,积极
2024-01-26 17:52:00,评论罗伯特你可以评论一下我的微博吗@评论罗伯特,积极
2024-01-26 17:53:00,@评论罗伯特我六点钟吃好吃的饭饭,积极
2024-01-26 17:54:00,@评论罗伯特你觉得fate/zero的言峰绮礼怎么样,积极
2024-01-26 17:55:00,好喜欢我写的这个信陵君#写字##过秦论##信陵君#@评论罗伯特你呢？,积极
2024-01-26 17:55:00,这个b班什么时候才能上到头@评论罗伯特,积极
2024-01-26 17:55:00,@评论罗伯特跟我说话跟我说话baby,积极
2024-01-26 17:56:00,我们北解等了三年应得的。,积极
2024-01-26 17:56:00,延申一下我的第一把宝剑：少年气（尹孟钢的）。大概就是，那种能把小念头贯彻成现实类的。抽象吧。举个例子。少年时候的我，我会带着玩偶头套，去逗喜欢的女孩子开心。再举个例子，少年时刻的我，会把自己伪装成，评论机器人罗伯特，去逗安慰喜欢的女孩子。妹子一点开，啊，原来是机器人啊。大概是这种，暖心的怪物。后来破碎掉了，就收起来了。用这把的碎片，加入了很多人的碎片。才变成嘟嘟土麻割圆。但是这个少年气，我挡不住的。我挡不住那样的绝景。挡不住被人那样子的，在乎。所以说，我并未，厚此薄彼。但是，我把宝剑收起来了。或者说，我背叛了我的宝剑。我已经不配再拿起他了。一手越是越是，直接给我的宝剑干碎了。希望有一天他会自己长好吧。　　那是无名，成不了薪，且被诅咒的不死人。　　但也正因为如此，灰烬才会如此的渴求余火吧。还好，我魂系列从小玩大的，只知道死怎么写，不知道放弃。我是配的上我命运的。所以换到的宝剑，应当这么用，别糟蹋我的宝剑。收起d,积极
2024-01-26 17:56:00,@评论罗伯特你喜欢卫宫切嗣吗,积极
2024-01-26 17:56:00,。。已气鼠@评论罗伯特你觉得真心换的了真心吗,积极
2024-01-26 17:59:00,我产品今天能搞上吗@评论罗伯特,积极
2024-01-26 17:59:00,罗伯特怎么天天评论我有点烦了女人的新鲜感,积极
2024-01-26 19:21:00,#微生活#下班快乐！晚安，好梦！2青岛·青岛安利捷丰田汽车服务有限公司,积极
2024-01-26 21:49:00,终于开看田耕纪了，和我想的种田系统不一样啊，妈妈和弟弟亲情爱暂时还可以，能看下去，看不下去的时候再说,积极
2024-01-26 21:51:00,路瞧书吧的一天2承德·路瞧书吧,积极
2024-01-26 22:29:00,剧场版高达seedfreedom首日票房4亿日元，高达系列最高初动！[奮鬥],积极
2024-01-26 22:50:00,在五选一生日这天，我又从高贵的无业游民变成了低↓的打工人,消极
2024-01-26 23:53:00,@评论罗伯特我今天会结婚吗？,消极
2024-01-26 23:53:00,@评论罗伯特来给我请安,消极
2024-01-26 23:54:00,@评论罗伯特给我占卜一下明天去石家庄能不能自己一个人住一个屋,积极
2024-01-26 23:55:00,@评论罗伯特解雨臣和黑瞎子会结婚吗？,积极
2024-01-26 23:55:00,@评论罗伯特评价一下杰天这对像拉郎一样的cp,积极
2024-01-26 23:55:00,@评论罗伯特我同时和八个男的同一天办婚礼，你会来参加吗？,积极
2024-01-26 23:56:00,@评论罗伯特你觉得嗯海盆今晚表现怎么样,消极
2024-01-26 23:56:00,@评论罗伯特原神到底好不好玩？,消极
2024-01-26 23:56:00,@评论罗伯特爱你,积极
2024-01-26 23:57:00,@评论罗伯特说话啊！你怎么不说话了,积极
2024-01-26 23:57:00,@评论罗伯特你是不是疯了？连续评论我n条了,积极
2024-01-26 23:57:00,评论罗伯特真的很爱评论我的微博小号然而我的小号比大号还要癫怪不好意思的真的,积极
2024-01-26 23:57:00,养乐多包装怪喜庆的@评论罗伯特,积极
